idno,description,balance,refresh_accrual,year_updated,used,procyear
employee51,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee51,SICK LEAVE,11.25,TRUE,2019,0,2019
employee51,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee51,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee51,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee51,SICK LEAVE,0,TRUE,2018,126,2018
employee51,SICK LEAVE,0,FALSE,2017,18,2017
employee510,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee510,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee510,SICK LEAVE,0,TRUE,2018,54,2018
employee510,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee510,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee510,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee510,SICK LEAVE,11.25,TRUE,2019,0,2019
employee510,SICK LEAVE,90,FALSE,2017,45,2017
employee510,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee510,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee510,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee510,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee510,VACATION LEAVE - REGULAR,0,TRUE,2017,63,2017
employee511,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee511,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee511,SICK LEAVE,11.25,TRUE,2019,0,2019
employee511,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee511,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee511,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee511,SICK LEAVE,0,TRUE,2018,72,2018
employee511,VACATION LEAVE - REGULAR,0,TRUE,2017,49.5,2017
employee511,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee511,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2017,54,2017
employee511,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee511,SICK LEAVE,24.75,TRUE,2017,60.75,2017
employee512,SICK LEAVE,45,TRUE,2018,63,2018
employee512,VACATION LEAVE - REGULAR,0,TRUE,2017,9,2017
employee512,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee512,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee512,SICK LEAVE,11.25,TRUE,2019,0,2019
employee512,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee512,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee512,SICK LEAVE,36,TRUE,2017,9,2017
employee512,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee512,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee512,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee513,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee513,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee513,SICK LEAVE,11.25,TRUE,2019,0,2019
employee513,SICK LEAVE,45,TRUE,2017,45,2017
employee513,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee513,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee513,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee513,VACATION LEAVE - REGULAR,18,TRUE,2017,40.5,2017
employee513,SICK LEAVE,0,TRUE,2018,81,2018
employee513,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2017,31.5,2017
employee513,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee514,VACATION LEAVE - REGULAR,4.5,TRUE,2018,130.5,2018
employee514,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee514,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee514,SICK LEAVE,0,TRUE,2018,36,2018
employee514,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee514,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee514,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee514,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee514,VACATION LEAVE - REGULAR,0,TRUE,2017,121.5,2017
employee514,SICK LEAVE,2.25,TRUE,2019,9,2019
employee514,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee514,SICK LEAVE,117,TRUE,2017,18,2017
employee515,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee515,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee515,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee515,SICK LEAVE,0,TRUE,2018,27,2018
employee515,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee515,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee515,SICK LEAVE,2.25,TRUE,2019,9,2019
employee515,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee515,SICK LEAVE,135,TRUE,2017,0,2017
employee515,VACATION LEAVE - REGULAR,0,TRUE,2017,90,2017
employee515,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee515,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee516,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee516,VACATION LEAVE - REGULAR,63,TRUE,2017,9,2017
employee516,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee516,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee516,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee516,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee516,SICK LEAVE,11.25,TRUE,2019,0,2019
employee516,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee516,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee516,SICK LEAVE,72,TRUE,2018,54,2018
employee516,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee516,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee516,SICK LEAVE,81,TRUE,2017,27,2017
employee517,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee517,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee517,SICK LEAVE,11.25,TRUE,2019,0,2019
employee517,VACATION LEAVE - REGULAR,9,TRUE,2018,126,2018
employee517,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee517,VACATION LEAVE - REGULAR,27,TRUE,2017,108,2017
employee517,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee517,SICK LEAVE,126,TRUE,2017,0,2017
employee517,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee517,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee517,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee518,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee518,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee518,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee518,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee518,SICK LEAVE,2.25,TRUE,2019,9,2019
employee518,SICK LEAVE,135,FALSE,2017,0,2017
employee518,SICK LEAVE,0,TRUE,2018,54,2018
employee518,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee518,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee518,VACATION LEAVE - REGULAR,0,TRUE,2017,63,2017
employee518,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee518,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee519,SICK LEAVE,11.25,TRUE,2019,0,2019
employee519,VACATION LEAVE - REGULAR,0,TRUE,2018,72,2018
employee519,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee519,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee519,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee519,SICK LEAVE,135,TRUE,2018,0,2018
employee519,VACATION LEAVE - REGULAR,90,TRUE,2019,45,2019
employee519,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee519,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee519,SICK LEAVE,135,TRUE,2017,0,2017
employee519,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee52,SICK LEAVE,90,TRUE,2018,45,2018
employee52,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee52,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee52,VACATION LEAVE - REGULAR,72,TRUE,2018,54,2018
employee52,SICK LEAVE,2.25,TRUE,2019,9,2019
employee52,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee52,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee52,VACATION LEAVE - REGULAR,27,TRUE,2017,0,2017
employee52,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee52,SICK LEAVE,90,TRUE,2017,0,2017
employee52,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee520,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee520,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee520,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee520,VACATION LEAVE - REGULAR,36,TRUE,2018,99,2018
employee520,SICK LEAVE,11.25,TRUE,2019,0,2019
employee520,PATERNITY LEAVE - PROBI,63,TRUE,2018,0,2018
employee520,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee520,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee520,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee520,PATERNITY LEAVE,0,TRUE,2017,45,2017
employee520,PATERNITY LEAVE - PROBI,63,TRUE,2019,0,2019
employee520,SICK LEAVE,108,TRUE,2017,9,2017
employee520,SICK LEAVE,18,TRUE,2018,72,2018
employee520,VACATION LEAVE - REGULAR,90,TRUE,2017,0,2017
employee520,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee521,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee521,VACATION LEAVE - REGULAR,24.75,TRUE,2017,0,2017
employee521,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee521,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee521,SICK LEAVE,54,TRUE,2018,45,2018
employee521,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee521,SICK LEAVE,11.25,TRUE,2019,0,2019
employee521,VACATION LEAVE - REGULAR,18,TRUE,2018,108,2018
employee521,VACATION LEAVE - REGULAR,108,TRUE,2019,27,2019
employee521,SICK LEAVE,112.5,TRUE,2017,0,2017
employee521,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee527,SOLO PARENT LEAVE,63,FALSE,2017,0,2017
employee527,SICK LEAVE,78.75,FALSE,2017,0,2017
employee527,VACATION LEAVE - REGULAR,135,FALSE,2017,0,2017
employee527,PATERNITY LEAVE,63,FALSE,2017,0,2017
employee528,SICK LEAVE,135,TRUE,2018,0,2018
employee528,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee528,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee528,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee528,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee528,VACATION LEAVE - REGULAR,135,TRUE,2018,0,2018
employee528,SICK LEAVE,11.25,TRUE,2019,0,2019
employee528,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee529,VACATION LEAVE - REGULAR,0,FALSE,2018,135,2018
employee529,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee529,SICK LEAVE,4.5,TRUE,2017,27,2017
employee529,VACATION LEAVE - REG LESS THAN A YR,4.5,TRUE,2017,54,2017
employee529,SICK LEAVE,13.5,FALSE,2018,76.5,2018
employee53,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee53,VACATION LEAVE - REGULAR,72,TRUE,2017,36,2017
employee53,SICK LEAVE,135,TRUE,2018,0,2018
employee53,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee53,SICK LEAVE,11.25,TRUE,2019,0,2019
employee53,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee53,SICK LEAVE,135,TRUE,2017,0,2017
employee530,SICK LEAVE,33.75,FALSE,2018,22.5,2018
employee530,VACATION LEAVE - REGULAR,72,FALSE,2018,63,2018
employee530,SICK LEAVE,4.5,TRUE,2017,36,2017
employee530,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee530,VACATION LEAVE - REG LESS THAN A YR,18,TRUE,2017,49.5,2017
employee530,SOLO PARENT LEAVE,63,FALSE,2018,0,2018
employee532,SICK LEAVE,123.75,TRUE,2017,9,2017
employee532,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee532,VACATION LEAVE - REGULAR,69.75,TRUE,2017,0,2017
employee532,SICK LEAVE,13.5,FALSE,2018,94.5,2018
employee532,SOLO PARENT LEAVE,63,FALSE,2018,0,2018
employee532,PATERNITY LEAVE,63,FALSE,2018,0,2018
employee532,VACATION LEAVE - REGULAR,63,FALSE,2018,54,2018
employee532,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee533,VACATION LEAVE - REGULAR,38.25,TRUE,2017,36,2017
employee533,SICK LEAVE,92.25,TRUE,2017,0,2017
employee533,VACATION LEAVE - REGULAR,90,FALSE,2018,45,2018
employee533,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee533,SICK LEAVE,45,TRUE,2018,0,2018
employee534,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee534,VACATION LEAVE - REGULAR,135,FALSE,2017,0,2017
employee534,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee534,SICK LEAVE,11.25,FALSE,2017,0,2017
employee538,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee538,VACATION LEAVE - REGULAR,135,FALSE,2017,0,2017
employee538,SICK LEAVE,33.75,FALSE,2017,0,2017
employee538,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee54,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee54,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee54,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee54,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee54,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee54,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee54,SICK LEAVE,11.25,TRUE,2019,0,2019
employee54,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee54,VACATION LEAVE - REGULAR,67.5,TRUE,2017,0,2017
employee54,VACATION LEAVE - REGULAR,18,TRUE,2018,117,2018
employee54,SICK LEAVE,36,TRUE,2017,54,2017
employee54,SICK LEAVE,108,TRUE,2018,18,2018
employee54,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee540,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee540,VACATION LEAVE - REGULAR,4.5,TRUE,2017,36,2017
employee540,SICK LEAVE,11.25,TRUE,2019,0,2019
employee540,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2017,27,2017
employee540,SICK LEAVE,27,TRUE,2018,108,2018
employee540,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee540,SICK LEAVE,45,TRUE,2017,27,2017
employee541,SICK LEAVE,11.25,TRUE,2019,0,2019
employee541,SICK LEAVE,11.25,FALSE,2017,0,2017
employee541,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2018,45,2018
employee541,VACATION LEAVE - REG LESS THAN A YR,11.25,FALSE,2017,0,2017
employee541,VACATION LEAVE - REGULAR,103.5,TRUE,2019,31.5,2019
employee541,VACATION LEAVE - REGULAR,0,TRUE,2018,90,2018
employee541,SICK LEAVE,13.5,TRUE,2018,121.5,2018
employee542,VACATION LEAVE - REGULAR,117,TRUE,2019,18,2019
employee542,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee542,SICK LEAVE,11.25,TRUE,2019,0,2019
employee542,SICK LEAVE,4.5,TRUE,2018,130.5,2018
employee542,SICK LEAVE,31.5,TRUE,2017,36,2017
employee542,VACATION LEAVE - REG LESS THAN A YR,22.5,TRUE,2017,45,2017
employee543,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee543,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee543,SICK LEAVE,11.25,TRUE,2019,0,2019
employee543,SICK LEAVE,103.5,FALSE,2017,0,2017
employee543,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee543,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee543,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee543,VACATION LEAVE - REGULAR,81,TRUE,2017,9,2017
employee543,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee543,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee543,SICK LEAVE,126,TRUE,2018,9,2018
employee543,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee543,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee544,VACATION LEAVE - REGULAR,90,TRUE,2019,45,2019
employee544,VACATION LEAVE - REGULAR,31.5,TRUE,2017,45,2017
employee544,SICK LEAVE,11.25,TRUE,2019,0,2019
employee544,VACATION LEAVE - REGULAR,9,TRUE,2018,126,2018
employee544,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2017,4.5,2017
employee544,SICK LEAVE,0,TRUE,2017,76.5,2017
employee544,SICK LEAVE,31.5,TRUE,2018,112.5,2018
employee545,SICK LEAVE,0,TRUE,2018,36,2018
employee545,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee545,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee545,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee545,SICK LEAVE,11.25,TRUE,2019,0,2019
employee545,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee545,VACATION LEAVE - REGULAR,108,TRUE,2019,27,2019
employee545,SICK LEAVE,90,TRUE,2017,36,2017
employee545,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee545,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee545,VACATION LEAVE - REGULAR,0,TRUE,2017,54,2017
employee545,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee546,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee546,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee546,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee546,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee546,SICK LEAVE,11.25,TRUE,2019,0,2019
employee546,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee546,SICK LEAVE,13.5,TRUE,2018,121.5,2018
employee546,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2017,36,2017
employee546,VACATION LEAVE - REGULAR,90,TRUE,2019,45,2019
employee546,SICK LEAVE,13.5,TRUE,2017,9,2017
employee547,SICK LEAVE,2.25,TRUE,2019,9,2019
employee547,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee547,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee547,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2017,18,2017
employee547,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee547,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee547,SICK LEAVE,36,TRUE,2018,99,2018
employee547,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee547,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee547,SICK LEAVE,78.75,TRUE,2017,27,2017
employee547,VACATION LEAVE - REGULAR,60.75,TRUE,2017,18,2017
employee547,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee547,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee548,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee548,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee548,SICK LEAVE,11.25,TRUE,2019,0,2019
employee548,VACATION LEAVE - REGULAR,40.5,TRUE,2017,45,2017
employee548,SICK LEAVE,81,TRUE,2018,54,2018
employee548,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2017,18,2017
employee548,SICK LEAVE,76.5,TRUE,2017,45,2017
employee549,SICK LEAVE,11.25,TRUE,2019,0,2019
employee549,SICK LEAVE,36,TRUE,2018,108,2018
employee549,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee549,SICK LEAVE,20.25,TRUE,2017,45,2017
employee549,VACATION LEAVE - REGULAR,9,TRUE,2018,126,2018
employee549,VACATION LEAVE - REGULAR,6.75,TRUE,2017,63,2017
employee549,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2017,9,2017
employee55,VACATION LEAVE - REGULAR,108,TRUE,2019,27,2019
employee55,SOLO PARENT LEAVE,4.5,TRUE,2018,58.5,2018
employee55,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee55,SOLO PARENT LEAVE,45,TRUE,2017,18,2017
employee55,SICK LEAVE,81,TRUE,2018,54,2018
employee55,VACATION LEAVE - REGULAR,13.5,TRUE,2017,67.5,2017
employee55,SICK LEAVE,11.25,TRUE,2019,0,2019
employee55,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee55,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee55,SICK LEAVE,108,TRUE,2017,18,2017
employee55,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee550,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee550,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee550,VACATION LEAVE - REGULAR,108,TRUE,2019,27,2019
employee550,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee550,SICK LEAVE,2.25,TRUE,2019,9,2019
employee550,SICK LEAVE,0,TRUE,2018,121.5,2018
employee550,SICK LEAVE,0,TRUE,2017,13.5,2017
employee551,SICK LEAVE,18,TRUE,2018,117,2018
employee551,SICK LEAVE,29.25,TRUE,2017,45,2017
employee551,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee551,VACATION LEAVE - REGULAR,2.25,TRUE,2017,36,2017
employee551,SICK LEAVE,11.25,TRUE,2019,0,2019
employee551,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2017,27,2017
employee551,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee552,SICK LEAVE,11.25,TRUE,2019,0,2019
employee552,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2018,45,2018
employee552,SICK LEAVE,99,TRUE,2018,36,2018
employee552,SICK LEAVE,11.25,FALSE,2017,0,2017
employee552,VACATION LEAVE - REGULAR,99,TRUE,2019,36,2019
employee552,VACATION LEAVE - REG LESS THAN A YR,11.25,FALSE,2017,0,2017
employee552,VACATION LEAVE - REGULAR,0,TRUE,2018,81,2018
employee553,SICK LEAVE,72,TRUE,2018,63,2018
employee553,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee553,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee553,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee553,SICK LEAVE,11.25,TRUE,2019,0,2019
employee553,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2017,18,2017
employee553,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee553,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee553,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee553,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee553,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee553,VACATION LEAVE - REGULAR,24.75,TRUE,2017,36,2017
employee553,SICK LEAVE,33.75,TRUE,2017,27,2017
employee554,SICK LEAVE,11.25,TRUE,2019,0,2019
employee554,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee554,VACATION LEAVE - REGULAR,117,TRUE,2019,18,2019
employee554,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee554,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee554,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee554,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee554,VACATION LEAVE - REGULAR,0,TRUE,2017,4.5,2017
employee554,SICK LEAVE,45,TRUE,2017,72,2017
employee554,PATERNITY LEAVE,0,TRUE,2017,63,2017
employee554,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee554,SICK LEAVE,0,TRUE,2018,108,2018
employee555,SICK LEAVE,11.25,TRUE,2019,0,2019
employee555,SICK LEAVE,22.5,FALSE,2017,0,2017
employee555,VACATION LEAVE - REGULAR,117,TRUE,2019,18,2019
employee555,VACATION LEAVE - REG LESS THAN A YR,13.5,FALSE,2017,9,2017
employee555,SICK LEAVE,81,TRUE,2018,54,2018
employee555,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2018,36,2018
employee555,VACATION LEAVE - REGULAR,0,TRUE,2018,99,2018
employee555,PATERNITY LEAVE - PROBI,0,TRUE,2018,36,2018
employee556,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee556,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee556,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee556,SICK LEAVE,13.5,TRUE,2018,121.5,2018
employee556,VACATION LEAVE - REGULAR,108,TRUE,2019,27,2019
employee556,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee556,SICK LEAVE,11.25,TRUE,2019,0,2019
employee556,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee556,VACATION LEAVE - REG LESS THAN A YR,13.5,TRUE,2017,45,2017
employee556,SICK LEAVE,31.5,TRUE,2017,27,2017
employee557,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee557,VACATION LEAVE - REGULAR,85.5,TRUE,2018,0,2018
employee557,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee557,SICK LEAVE,81,TRUE,2018,0,2018
employee557,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee557,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2018,4.5,2018
employee557,SICK LEAVE,11.25,TRUE,2019,0,2019
employee557,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee557,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee558,SICK LEAVE,11.25,TRUE,2019,0,2019
employee558,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee558,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee558,SICK LEAVE,42.75,TRUE,2017,9,2017
employee558,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee558,VACATION LEAVE - REGULAR,9,TRUE,2018,126,2018
employee558,VACATION LEAVE - REG LESS THAN A YR,29.25,TRUE,2017,9,2017
employee558,SICK LEAVE,45,TRUE,2018,81,2018
employee559,SICK LEAVE,135,TRUE,2018,0,2018
employee559,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee559,SICK LEAVE,11.25,TRUE,2019,0,2019
employee559,SICK LEAVE,67.5,TRUE,2017,0,2017
employee559,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee559,VACATION LEAVE - REG LESS THAN A YR,67.5,TRUE,2017,0,2017
employee559,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee559,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee56,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee56,VACATION LEAVE - REGULAR,36,TRUE,2017,72,2017
employee56,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee56,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee56,SICK LEAVE,11.25,TRUE,2019,0,2019
employee56,VACATION LEAVE - REGULAR,18,TRUE,2018,117,2018
employee56,SICK LEAVE,0,TRUE,2018,22.5,2018
employee56,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
